  PERMNO        date           msft        vwretd        ewretd        sprtrn
   10107    20100614      -0.006430      0.000012      0.004188     -0.001805
   10107    20100615       0.042655      0.023845      0.019397      0.023494
   10107    20100616      -0.009875     -0.001212     -0.001970     -0.000556
   10107    20100617       0.001900      0.000907     -0.000032      0.001283
   10107    20100618       0.002655      0.001705      0.002944      0.001317
   10107    20100621      -0.018533     -0.004316     -0.006310     -0.003857
   10107    20100622      -0.006936     -0.016131     -0.013867     -0.016071
   10107    20100623      -0.017928     -0.002925     -0.001877     -0.002985
   10107    20100624      -0.012170     -0.016248     -0.012404     -0.016803
   10107    20100625      -0.018700      0.006049      0.010275      0.002859
   10107    20100628      -0.009070     -0.003123     -0.004657     -0.002034
   10107    20100629      -0.041135     -0.032865     -0.031187     -0.031017
   10107    20100630      -0.012870     -0.008942     -0.005541     -0.010113
   10107    20100701       0.006519     -0.003937     -0.007599     -0.003240
   10107    20100702       0.004750     -0.004746     -0.004368     -0.004662
   10107    20100706       0.023636      0.003313     -0.006419      0.005359
   10107    20100707       0.020151      0.030874      0.021937      0.031331
   10107    20100708       0.004506      0.009559      0.010041      0.009413
   10107    20100709      -0.005715      0.008900      0.011698      0.007204
   10107    20100712       0.023074     -0.001339     -0.005483      0.000733
   10107    20100713       0.012082      0.017184      0.021561      0.015379
   10107    20100714       0.012336     -0.000637     -0.001089     -0.000155
   10107    20100715       0.002752      0.000420     -0.003627      0.001196
   10107    20100716      -0.024304     -0.028521     -0.024131     -0.028820
   10107    20100719       0.013660      0.005000      0.003039      0.005982
   10107    20100720       0.009909      0.012630      0.011590      0.011417
   10107    20100721      -0.014129     -0.012840     -0.009837     -0.012820
   10107    20100722       0.028662      0.023555      0.023312      0.022513
   10107    20100723      -0.001161      0.009625      0.013520      0.008220
   10107    20100726       0.011236      0.011606      0.013834      0.011200
   10107    20100727       0.002299     -0.002525     -0.002162     -0.001049
   10107    20100728      -0.008027     -0.007460     -0.007818     -0.006922
   10107    20100729       0.003083     -0.002606      0.000460     -0.004159
   10107    20100730      -0.008452      0.001520      0.003373      0.000064
   10107    20100802       0.020147      0.020543      0.013600      0.022023
   10107    20100803      -0.006457     -0.005139     -0.004560     -0.004796
   10107    20100804      -0.016437      0.007461      0.007322      0.006051
   10107    20100805      -0.013991     -0.002492     -0.004121     -0.001269
   10107    20100806       0.007095     -0.003543     -0.002671     -0.003704
   10107    20100809       0.002348      0.005841      0.006802      0.005483
   10107    20100810      -0.021086     -0.007991     -0.011580     -0.005967
   10107    20100811      -0.008377     -0.029199     -0.028496     -0.028179
   10107    20100812      -0.014883     -0.004668     -0.003038     -0.005379
   10107    20100813      -0.003675     -0.003872     -0.004209     -0.004024
   10107    20100816       0.004098      0.001450      0.003630      0.000120
   10107    20100817       0.013878      0.013884      0.012332      0.012192
   10107    20100818       0.004452      0.002325      0.001914      0.001483
   10107    20100819      -0.015310     -0.016700     -0.016574     -0.016935
   10107    20100820      -0.008593     -0.003310     -0.001642     -0.003663
   10107    20100823       0.002064     -0.004849     -0.008724     -0.004040
   10107    20100824      -0.009885     -0.014430     -0.011864     -0.014512
   10107    20100825       0.002496      0.004571      0.005698      0.003289
   10107    20100826      -0.011618     -0.006641     -0.004949     -0.007685
   10107    20100827       0.004618      0.018437      0.018576      0.016587
   10107    20100830      -0.012119     -0.014210     -0.013772     -0.014719
   10107    20100831      -0.007403      0.000124      0.000360      0.000391
   10107    20100901       0.018538      0.029083      0.024891      0.029505
   10107    20100902       0.001674      0.009531      0.008299      0.009081
   10107    20100903       0.014620      0.012969      0.011735      0.013219
   10107    20100907      -0.013586     -0.011856     -0.012413     -0.011471
   10107    20100908      -0.001252      0.006321      0.006096      0.006439
   10107    20100909       0.003343      0.003759      0.002373      0.004832
   10107    20100910      -0.006664      0.004483      0.004082      0.004863
   10107    20100913       0.052830      0.012854      0.015681      0.011131
   10107    20100914      -0.003186     -0.000107     -0.000765     -0.000713
   10107    20100915       0.003396      0.002958      0.001406      0.003541
   10107    20100916       0.008561     -0.000757     -0.002686     -0.000364
   10107    20100917      -0.004343      0.001131      0.003139      0.000827
   10107    20100920       0.008327      0.015165      0.017201      0.015210
   10107    20100921      -0.011011     -0.003096     -0.002994     -0.002564
   10107    20100922      -0.021471     -0.005024     -0.005267     -0.004825
   10107    20100923      -0.007314     -0.008099     -0.006134     -0.008331
   10107    20100924       0.014122      0.021173      0.020093      0.021194
   10107    20100927      -0.001715     -0.004455     -0.001481     -0.005667
   10107    20100928      -0.002224      0.005780      0.007405      0.004850
   10107    20100929      -0.007193     -0.001081      0.002015     -0.002588
   10107    20100930      -0.000408     -0.001993      0.001188     -0.003084
   10107    20101001      -0.004492      0.004938      0.004502      0.004416
   10107    20101004      -0.019278     -0.008282     -0.009036     -0.008035
   10107    20101005       0.018402      0.020549      0.018548      0.020861
   10107    20101006       0.003285     -0.000341     -0.000477     -0.000672
   10107    20101007       0.004093     -0.002127     -0.001648     -0.001647
   10107    20101008       0.001631      0.007606      0.009939      0.006122
   10107    20101011       0.000814      0.000551      0.001862      0.000146
   10107    20101012       0.009760      0.003649      0.003780      0.003819
   10107    20101013       0.020540      0.008783      0.011164      0.007121
   10107    20101014      -0.004341     -0.003668     -0.001723     -0.003641
   10107    20101015       0.012287      0.000698     -0.000574      0.002028
   10107    20101018       0.010963      0.006289      0.005744      0.007244
   10107    20101019      -0.027885     -0.017199     -0.016739     -0.015877
   10107    20101020       0.008366      0.011258      0.010230      0.010524
   10107    20101021       0.004346      0.000277     -0.003003      0.001774
   10107    20101022      -0.001672      0.002655      0.005055      0.002389
   10107    20101025      -0.007388      0.003725      0.005167      0.002147
   10107    20101026       0.028186     -0.000428      0.000521      0.000017
   10107    20101027       0.005791     -0.003317     -0.004156     -0.002691
   10107    20101028       0.008829      0.001143     -0.000824      0.001125
   10107    20101029       0.014650      0.001654      0.003556     -0.000439
   10107    20101101       0.010688      0.000144     -0.003474      0.000947
   10107    20101102       0.016326      0.009039      0.011684      0.007759
   10107    20101103      -0.013143      0.003447      0.002305      0.003678
   10107    20101104       0.004070      0.019910      0.017268      0.019283
   10107    20101105      -0.010685      0.004011      0.004517      0.003923
   10107    20101108      -0.001490     -0.000899      0.002147     -0.002121
   10107    20101109       0.005222     -0.008480     -0.009232     -0.008052
   10107    20101110      -0.000371      0.005429      0.005925      0.004376
   10107    20101111      -0.009651     -0.003620     -0.004410     -0.004242
   10107    20101112      -0.015367     -0.013378     -0.012531     -0.011808
   10107    20101115      -0.002665     -0.001330     -0.001310     -0.001217
   10107    20101116      -0.008779     -0.016840     -0.016710     -0.016205
   10107    20101117      -0.009299      0.001620      0.002860      0.000212
   10107    20101118       0.010461      0.015549      0.012539      0.015357
   10107    20101119      -0.005709      0.003735      0.003861      0.002540
   10107    20101122       0.001557     -0.000276      0.001011     -0.001575
   10107    20101123      -0.023708     -0.014125     -0.010221     -0.014284
   10107    20101124       0.009952      0.015663      0.014312      0.014923
   10107    20101126      -0.001183     -0.006875     -0.002554     -0.007469
   10107    20101129      -0.001184     -0.000913     -0.000616     -0.001379
   10107    20101130      -0.002074     -0.005785     -0.005344     -0.006070
   10107    20101201       0.030981      0.020809      0.013234      0.021617
   10107    20101202       0.032642      0.012215      0.008935      0.012818
   10107    20101203       0.004835      0.003956      0.005105      0.002603
   10107    20101206      -0.006662      0.000025      0.002990     -0.001298
   10107    20101207       0.001118      0.000186      0.000215      0.000515
   10107    20101208       0.013398      0.001545     -0.001006      0.003702
   10107    20101209      -0.005509      0.003571      0.003490      0.003843
   10107    20101210       0.009601      0.006422      0.006814      0.006002
   10107    20101213      -0.003475      0.000189     -0.001501      0.000048
   10107    20101214       0.013764      0.000280     -0.001453      0.000911
   10107    20101215       0.008327     -0.005251     -0.004134     -0.005122
   10107    20101216       0.004937      0.005847      0.007882      0.006185
   10107    20101217      -0.003037      0.001558      0.003671      0.000837
   10107    20101220      -0.003315      0.001819      0.000710      0.002548
   10107    20101221       0.009349      0.007182      0.008653      0.006030
   10107    20101222       0.004186      0.003138      0.003301      0.003380
   10107    20101223       0.003991     -0.001189      0.000389     -0.001644
   10107    20101227      -0.008127      0.000674      0.003479      0.000613
   10107    20101228      -0.002137      0.000790     -0.000227      0.000771
   10107    20101229      -0.001428      0.002732      0.004137      0.001009
   10107    20101230      -0.004290     -0.000804      0.001308     -0.001508
   10107    20101231       0.002154     -0.000238      0.000871     -0.000191
   10107    20110103       0.002508      0.011205      0.012533      0.011315
   10107    20110104       0.003842     -0.003888     -0.006753     -0.001313
   10107    20110105      -0.003115      0.005374      0.007944      0.005007
   10107    20110106       0.029286     -0.002519     -0.001211     -0.002123
   10107    20110107      -0.007634     -0.001946     -0.002848     -0.001845
   10107    20110110      -0.013287     -0.000718      0.002287     -0.001376
   10107    20110111      -0.003898      0.005025      0.005963      0.003725
   10107    20110112       0.015653      0.009020      0.008259      0.009008
   10107    20110113      -0.012609     -0.001887     -0.000500     -0.001711
   10107    20110114       0.003902      0.006638      0.004736      0.007385
   10107    20110118       0.012721      0.002164      0.002518      0.001376
   10107    20110119      -0.006629     -0.012230     -0.016081     -0.010116
   10107    20110120      -0.004127     -0.003822     -0.007600     -0.001295
   10107    20110121      -0.011727      0.001269     -0.000137      0.002414
   10107    20110124       0.012848      0.006285      0.006046      0.005836
   10107    20110125       0.002467     -0.000435     -0.001076      0.000263
   10107    20110126       0.011599      0.007330      0.011708      0.004221
   10107    20110127       0.003127      0.002122      0.001653      0.002244
   10107    20110128      -0.038760     -0.017212     -0.017784     -0.017852
   10107    20110131      -0.000937      0.007620      0.005212      0.007663
   10107    20110201       0.009648      0.017010      0.014753      0.016694
   10107    20110202      -0.001875     -0.002218     -0.000556     -0.002723
   10107    20110203      -0.010379      0.002926      0.001939      0.002354
   10107    20110204       0.004340      0.002168      0.001326      0.002884
   10107    20110207       0.015394      0.006122      0.006745      0.006240
   10107    20110208       0.003014      0.004562      0.003895      0.004185
   10107    20110209      -0.011049     -0.003430     -0.003610     -0.002786
   10107    20110210      -0.016804      0.001331      0.000472      0.000750
   10107    20110211      -0.009091      0.006107      0.006629      0.005507
   10107    20110214      -0.000734      0.003390      0.003197      0.002385
   10107    20110215      -0.004040     -0.003185     -0.003015     -0.003235
   10107    20110216       0.002226      0.007512      0.006352      0.006257
   10107    20110217       0.007032      0.003948      0.005617      0.003076
   10107    20110218      -0.005513      0.001227      0.001088      0.001925
   10107    20110222      -0.017369     -0.021038     -0.020645     -0.020529
   10107    20110223       0.000000     -0.006545     -0.008481     -0.006112
   10107    20110224       0.006769     -0.000131      0.002655     -0.000994
   10107    20110225      -0.008218      0.012918      0.015057      0.010550
   10107    20110228       0.001130      0.005333      0.002853      0.005561
   10107    20110301      -0.015801     -0.014888     -0.011157     -0.015740
   10107    20110302      -0.003154      0.002830      0.002967      0.001615
   10107    20110303       0.004698      0.016072      0.013356      0.017219
   10107    20110304      -0.009447     -0.005889     -0.003337     -0.007378
   10107    20110307      -0.008959     -0.009398     -0.009718     -0.008341
   10107    20110308       0.007387      0.008078      0.008947      0.008923
   10107    20110309      -0.000772     -0.002433     -0.003092     -0.001362
   10107    20110310      -0.018540     -0.019773     -0.019528     -0.018871
   10107    20110311       0.010626      0.006950      0.002937      0.007080
   10107    20110314       0.000389     -0.005471     -0.006664     -0.006049
   10107    20110315      -0.011678     -0.011143     -0.010769     -0.011200
   10107    20110316      -0.023631     -0.016629     -0.010119     -0.019495
   10107    20110317      -0.000403      0.012207      0.007240      0.013398
   10107    20110318       0.000807      0.004853      0.008049      0.004302
   10107    20110321       0.021371      0.016431      0.015753      0.014994
   10107    20110322      -0.001382     -0.003235     -0.001224     -0.003551
   10107    20110323       0.009686      0.002867      0.002902      0.002914
   10107    20110324       0.010572      0.008540      0.005814      0.009341
   10107    20110325      -0.007361      0.003130      0.003927      0.003161
   10107    20110328      -0.008197     -0.003324     -0.001773     -0.002748
   10107    20110329       0.003148      0.007158      0.005552      0.007060
   10107    20110330       0.004708      0.008221      0.007886      0.006685
   10107    20110331      -0.008590     -0.000603      0.002407     -0.001829
   10107    20110401       0.003545      0.005456      0.003529      0.004963
   10107    20110404       0.002747      0.001162      0.000958      0.000345
   10107    20110405       0.009002      0.001331      0.001920     -0.000180
   10107    20110406       0.014352      0.001737      0.002638      0.002184
   10107    20110407       0.001912     -0.002255     -0.002513     -0.001520
   10107    20110408      -0.004962     -0.003388     -0.004745     -0.004004
   10107    20110411      -0.003452     -0.004720     -0.006491     -0.002793
   10107    20110412      -0.013087     -0.009236     -0.010338     -0.007777
   10107    20110413      -0.000390      0.001303      0.001645      0.000190
   10107    20110414      -0.008193      0.000539      0.002637      0.000084
   10107    20110415      -0.001967      0.003963      0.004948      0.003925
   10107    20110418      -0.011431     -0.011611     -0.011485     -0.011018
   10107    20110419       0.002791      0.005720      0.003512      0.005731
   10107    20110420       0.024254      0.014266      0.012661      0.013515
   10107    20110421      -0.009317      0.005868      0.004946      0.005277
   10107    20110425       0.003527     -0.001841     -0.000562     -0.001593
   10107    20110426       0.022647      0.008147      0.005423      0.008980
   10107    20110427       0.007255      0.006160      0.005247      0.006250
   10107    20110428       0.012509      0.002940      0.001926      0.003555
   10107    20110429      -0.029577      0.003121      0.003668      0.002301
   10107    20110502      -0.010031     -0.003566     -0.006003     -0.001753
   10107    20110503       0.005846     -0.006643     -0.009097     -0.003379
   10107    20110504       0.009686     -0.007961     -0.008801     -0.006855
   10107    20110505      -0.010361     -0.009446     -0.006183     -0.009070
   10107    20110506       0.003102      0.004605      0.004575      0.003820
   10107    20110509      -0.001546      0.006144      0.006964      0.004544
   10107    20110510      -0.006194      0.008469      0.009877      0.008074
   10107    20110511      -0.012076     -0.012234     -0.011619     -0.011111
   10107    20110512      -0.001577      0.004028      0.004319      0.004895
   10107    20110513      -0.011453     -0.008902     -0.009009     -0.008067
   10107    20110516      -0.018378     -0.006952     -0.010372     -0.006204
   10107    20110517       0.004477     -0.000633     -0.004038     -0.000369
   10107    20110518       0.006933      0.010736      0.010977      0.008804
   10107    20110519       0.001013      0.002341      0.000843      0.002178
   10107    20110520      -0.009104     -0.006785     -0.004414     -0.007688
   10107    20110523      -0.013067     -0.012998     -0.013172     -0.011926
   10107    20110524      -0.000827     -0.000394     -0.001002     -0.000827
   10107    20110525       0.001656      0.005075      0.005819      0.003183
   10107    20110526       0.019843      0.005325      0.007791      0.003953
   10107    20110527       0.003648      0.005110      0.006103      0.004081
   10107    20110531       0.010097      0.010287      0.009375      0.010593
   10107    20110601      -0.023191     -0.023067     -0.019626     -0.022785
   10107    20110602      -0.008596     -0.000633     -0.000076     -0.001225
   10107    20110603      -0.013006     -0.009286     -0.009502     -0.009734
   10107    20110606       0.004392     -0.012446     -0.013344     -0.010760
   10107    20110607       0.002082      0.000282      0.001428     -0.000956
   10107    20110608      -0.004987     -0.005968     -0.010672     -0.004187
   10107    20110609       0.000835      0.007448      0.005505      0.007378
   10107    20110610      -0.010643     -0.014080     -0.011776     -0.013980
   10107    20110613       0.014132     -0.000903     -0.005617      0.000669
   10107    20110614       0.007487      0.013861      0.014384      0.012612
   10107    20110615      -0.019818     -0.017293     -0.014059     -0.017432
   10107    20110616       0.010741     -0.000108     -0.000800      0.001754
   10107    20110617       0.011044      0.002163      0.001297      0.003045
   10107    20110620       0.008656      0.005342      0.002474      0.005395
   10107    20110621       0.011851      0.015891      0.016179      0.013423
   10107    20110622      -0.004443     -0.005474     -0.003055     -0.006468
   10107    20110623      -0.000811     -0.002584     -0.000871     -0.002828
   10107    20110624      -0.013398     -0.010561     -0.002417     -0.011726
   10107    20110627       0.037037      0.008067      0.005460      0.009184
   10107    20110628       0.023809      0.013690      0.010609      0.012944
   10107    20110629      -0.006977      0.008723      0.004950      0.008283
   10107    20110630       0.014832      0.009707      0.008397      0.010119
   10107    20110701       0.000769      0.013471      0.010064      0.014410
   10107    20110705       0.000384     -0.000018      0.000809     -0.001336
   10107    20110706       0.011525      0.001148      0.002874      0.001002
   10107    20110707       0.016711      0.010619      0.011712      0.010454
   10107    20110708       0.005603     -0.006328     -0.004797     -0.006961
   10107    20110711      -0.010773     -0.019338     -0.016317     -0.018090
   10107    20110712      -0.003380     -0.003806     -0.002238     -0.004434
   10107    20110713       0.003391      0.005001      0.007494      0.003106
   10107    20110714      -0.006008     -0.008041     -0.009534     -0.006716
   10107    20110715       0.011711      0.006174      0.004226      0.005554
   10107    20110718      -0.007095     -0.009471     -0.011054     -0.008130
   10107    20110719       0.035728      0.016157      0.013523      0.016309
   10107    20110720      -0.017429      0.000056      0.000967     -0.000671
   10107    20110721       0.001293      0.012250      0.008889      0.013546
   10107    20110722       0.016055      0.001439      0.001586      0.000908
   10107    20110725       0.013803     -0.006273     -0.007887     -0.005643
   10107    20110726       0.006091     -0.004537     -0.004068     -0.004105
   10107    20110727      -0.026709     -0.021640     -0.021094     -0.020309
   10107    20110728       0.014270     -0.002925     -0.001403     -0.003234
   10107    20110729      -0.011544     -0.005606     -0.003052     -0.006451
   10107    20110801      -0.004744     -0.003610     -0.000879     -0.004132
   10107    20110802      -0.017235     -0.025643     -0.021078     -0.025557
   10107    20110803       0.004478      0.004954      0.002260      0.005016
   10107    20110804      -0.036404     -0.050349     -0.047411     -0.047820
   10107    20110805      -0.010023     -0.004785     -0.012547     -0.000575
   10107    20110808      -0.046729     -0.068664     -0.072385     -0.066634
   10107    20110809       0.044935      0.051214      0.047193      0.047407
   10107    20110810      -0.053948     -0.038549     -0.029835     -0.044152
   10107    20110811       0.040909      0.045247      0.037437      0.046290
   10107    20110812      -0.003573      0.004764      0.004185      0.005262
   10107    20110815       0.016335      0.022829      0.023020      0.021785
   10107    20110816       0.000000     -0.010894     -0.012918     -0.009739
   10107    20110817      -0.004142      0.000845      0.000679      0.000947
   10107    20110818      -0.022777     -0.045310     -0.041324     -0.044594
   10107    20110819      -0.025132     -0.015358     -0.012201     -0.015009
   10107    20110822      -0.002911      0.000037     -0.002608      0.000258
   10107    20110823       0.030859      0.033737      0.029031      0.034285
   10107    20110824       0.007282      0.011552      0.008018      0.013120
   10107    20110825      -0.013253     -0.015903     -0.015381     -0.015566
   10107    20110826       0.027676      0.016437      0.015544      0.015122
   10107    20110829       0.023366      0.029617      0.031522      0.028280
   10107    20110830       0.015093      0.003760      0.004724      0.002347
   10107    20110831       0.014106      0.005091      0.003022      0.004922
   10107    20110901      -0.014662     -0.012121     -0.013773     -0.011871
   10107    20110902      -0.015643     -0.024626     -0.022464     -0.025282
   10107    20110906      -0.011240     -0.008132     -0.008986     -0.007436
   10107    20110907       0.019208      0.029134      0.027153      0.028646
   10107    20110908       0.008462     -0.010869     -0.012275     -0.010612
   10107    20110909      -0.018307     -0.026578     -0.021056     -0.026705
   10107    20110912       0.005827      0.004140     -0.000416      0.006966
   10107    20110913       0.005794      0.010801      0.011949      0.009120
   10107    20110914       0.017665      0.012782      0.011742      0.013480
   10107    20110915       0.018491      0.015462      0.008819      0.017187
   10107    20110916       0.004817      0.003563      0.001512      0.005707
   10107    20110919       0.003319     -0.010934     -0.014296     -0.009803
   10107    20110920      -0.008453     -0.004104     -0.009079     -0.001661
   10107    20110921      -0.036694     -0.029425     -0.024666     -0.029390
   10107    20110922      -0.035783     -0.034393     -0.032856     -0.031883
   10107    20110923       0.000000      0.005756      0.007256      0.006082
   10107    20110926       0.015164      0.021584      0.009890      0.023336
   10107    20110927       0.009041      0.012842      0.015760      0.010688
   10107    20110928      -0.003701     -0.023685     -0.025352     -0.020691
   10107    20110929      -0.004888      0.008220      0.006639      0.008114
   10107    20110930      -0.022004     -0.024625     -0.018836     -0.024974
   10107    20111003      -0.014464     -0.031919     -0.041273     -0.028451
   10107    20111004       0.033021      0.023616      0.027309      0.022488
   10107    20111005       0.021705      0.019649      0.017119      0.017866
   10107    20111006       0.017381      0.020555      0.020344      0.018304
   10107    20111007      -0.003417     -0.010923     -0.013551     -0.008163
   10107    20111010       0.026286      0.034255      0.029485      0.034125
   10107    20111011       0.002227      0.001062      0.005101      0.000544
   10107    20111012      -0.001482      0.011796      0.015322      0.009795
   10107    20111013       0.008160     -0.002945     -0.000734     -0.002974
   10107    20111014       0.003311      0.017728      0.014655      0.017380
   10107    20111017      -0.010634     -0.020840     -0.020291     -0.019370
   10107    20111018       0.012231      0.020778      0.018461      0.020419
   10107    20111019      -0.006591     -0.014157     -0.012744     -0.012649
   10107    20111020      -0.003317      0.003883      0.000394      0.004554
   10107    20111021       0.004438      0.019254      0.016331      0.018809
   10107    20111024       0.001105      0.016758      0.021869      0.012873
   10107    20111025      -0.013976     -0.019816     -0.017915     -0.020045
   10107    20111026      -0.008206      0.011501      0.013134      0.010537
   10107    20111027       0.024821      0.036207      0.036277      0.034291
   10107    20111028      -0.009908      0.000257      0.000381      0.000389
   10107    20111031      -0.012973     -0.024638     -0.019053     -0.024738
   10107    20111101      -0.024033     -0.028596     -0.025533     -0.027942
   10107    20111102       0.000770      0.017069      0.017888      0.016105
   10107    20111103       0.019992      0.019190      0.015892      0.018782
   10107    20111104      -0.010554     -0.005560     -0.004275     -0.006280
   10107    20111107       0.020952      0.004913      0.000138      0.006296
   10107    20111108       0.013433      0.011209      0.010416      0.011736
   10107    20111109      -0.035346     -0.037840     -0.033587     -0.036695
   10107    20111110       0.003053      0.007420      0.004584      0.008616
   10107    20111111       0.023973      0.019767      0.016413      0.019489
   10107    20111114      -0.005574     -0.009370     -0.011208     -0.009550
   10107    20111115       0.006726      0.004531      0.005085      0.004817
   10107    20111116      -0.025056     -0.015089     -0.010399     -0.016616
   10107    20111117      -0.020330     -0.017204     -0.013523     -0.016800
   10107    20111118      -0.009397     -0.000294      0.000960     -0.000395
   10107    20111121      -0.011858     -0.018647     -0.019135     -0.018648
   10107    20111122      -0.008400     -0.003934     -0.004842     -0.004141
   10107    20111123      -0.012908     -0.023237     -0.022580     -0.022095
   10107    20111125      -0.006947     -0.003630     -0.004910     -0.002686
   10107    20111128       0.023457      0.030509      0.027928      0.029240
   10107    20111129      -0.001206      0.002265     -0.002146      0.002214
   10107    20111130       0.029791      0.043878      0.038155      0.043315
   10107    20111201      -0.011728     -0.002276     -0.003635     -0.001909
   10107    20111202      -0.002373      0.000098      0.004885     -0.000241
   10107    20111205       0.019033      0.010289      0.009664      0.010287
   10107    20111206      -0.001556      0.000388     -0.000491      0.001106
   10107    20111207      -0.002338      0.001910      0.000724      0.002018
   10107    20111208      -0.007813     -0.022858     -0.022706     -0.021142
   10107    20111209       0.011811      0.017730      0.018907      0.016883
   10107    20111212      -0.007393     -0.015540     -0.013563     -0.014914
   10107    20111213       0.009800     -0.011232     -0.012526     -0.008686
   10107    20111214      -0.006599     -0.012733     -0.009141     -0.011348
   10107    20111215      -0.001172      0.003745      0.002503      0.003243
   10107    20111216       0.017214      0.004962      0.003603      0.003216
   10107    20111219      -0.018077     -0.012648     -0.014677     -0.011733
   10107    20111220       0.019389      0.030024      0.026932      0.029825
   10107    20111221      -0.010182      0.002021      0.001410      0.001950
   10107    20111222       0.001941      0.008910      0.008202      0.008266
   10107    20111223       0.008524      0.007861      0.004194      0.009035
   10107    20111227       0.000384      0.000019     -0.000984      0.000079
   10107    20111228      -0.008449     -0.013637     -0.013493     -0.012478
   10107    20111229       0.007746      0.010773      0.008718      0.010707
   10107    20111230      -0.002306     -0.002580      0.002144     -0.004291
   10107    20120103       0.031009      0.016152      0.017012      0.015474
   10107    20120104       0.023725     -0.000447     -0.001380      0.000188
   10107    20120105       0.010219      0.002928      0.004055      0.002944
   10107    20120106       0.015354     -0.002907     -0.000598     -0.002537
   10107    20120109      -0.012987      0.002815      0.004418      0.002262
   10107    20120110       0.003605      0.010420      0.011110      0.008886
   10107    20120111      -0.004310      0.000951      0.004571      0.000310
   10107    20120112       0.010101      0.003046      0.005077      0.002337
   10107    20120113       0.008929     -0.005312     -0.005005     -0.004948
   10107    20120117       0.000177      0.003904      0.003767      0.003553
   10107    20120118      -0.000885      0.012296      0.013701      0.011108
   10107    20120119      -0.003897      0.005580      0.005448      0.004939
   10107    20120120       0.056543      0.000881      0.003698      0.000669
   10107    20120123       0.000673      0.001606      0.001857      0.000471
   10107    20120124      -0.013118     -0.000804      0.003348     -0.001026
   10107    20120125       0.007498      0.009956      0.009547      0.008672
   10107    20120126      -0.002030     -0.004907     -0.001075     -0.005746
   10107    20120127      -0.009153      0.000698      0.006150     -0.001593
   10107    20120130       0.013000     -0.003724     -0.004826     -0.002522
   10107    20120131      -0.002702     -0.000076      0.001781     -0.000457
   10107    20120201       0.012191      0.011173      0.013730      0.008900
   10107    20120202       0.002007      0.001838      0.004402      0.001095
   10107    20120203       0.009683      0.014664      0.014936      0.014605
   10107    20120206      -0.001323     -0.000989     -0.000431     -0.000424
   10107    20120207       0.004967      0.001391      0.001486      0.002023
   10107    20120208       0.010214      0.002189      0.003480      0.002160
   10107    20120209       0.003588      0.001002      0.000374      0.001474
   10107    20120210      -0.008937     -0.008383     -0.009773     -0.006886
   10107    20120213       0.002787      0.007439      0.009485      0.006800
   10107    20120214      -0.004251     -0.001546     -0.004058     -0.000940
   10107    20120215      -0.006612     -0.004223     -0.003162     -0.005383
   10107    20120216       0.041098      0.012461      0.011497      0.011026
   10107    20120217      -0.001119      0.001387      0.002727      0.002349
   10107    20120221       0.006080      0.000152     -0.002241      0.000720
   10107    20120222      -0.005407     -0.003128     -0.004190     -0.003340
   10107    20120223       0.003198      0.005699      0.008054      0.004272
   10107    20120224       0.003506      0.001495      0.000411      0.001672
   10107    20120227      -0.004130      0.000818     -0.000761      0.001355
   10107    20120228       0.016587      0.002910      0.000562      0.003356
   10107    20120229      -0.004079     -0.005676     -0.009158     -0.004737
   10107    20120301       0.017328      0.006806      0.004670      0.006158
   10107    20120302      -0.006658     -0.004921     -0.008031     -0.003246
   10107    20120305      -0.008574     -0.004551     -0.003539     -0.003870
   10107    20120306      -0.007704     -0.017379     -0.017306     -0.015370
   10107    20120307       0.009032      0.007942      0.009483      0.006901
   10107    20120308       0.005339      0.010859      0.010692      0.009818
   10107    20120309      -0.000625      0.004495      0.007768      0.003631
   10107    20120312       0.001563     -0.001367     -0.001611      0.000160
   10107    20120313       0.019663      0.017606      0.014480      0.018132
   10107    20120314       0.003061     -0.003919     -0.006757     -0.001196
   10107    20120315       0.002441      0.006511      0.004869      0.005967
   10107    20120316      -0.007610      0.001335      0.001369      0.001119
   10107    20120319      -0.012270      0.003999      0.004746      0.003974
   10107    20120320      -0.006522     -0.004507     -0.005338     -0.003001
   10107    20120321      -0.002501     -0.001123      0.001131     -0.001871
   10107    20120322       0.002664     -0.008099     -0.008249     -0.007207
   10107    20120323       0.000469      0.004472      0.007160      0.003109
   10107    20120326       0.018119      0.013959      0.011392      0.013886
   10107    20120327      -0.002148     -0.003654     -0.002853     -0.002817
   10107    20120328      -0.010148     -0.005516     -0.005409     -0.004942
   10107    20120329      -0.002175     -0.001895     -0.001653     -0.001608
   10107    20120330       0.004203      0.003351      0.002024      0.003698
   10107    20120402       0.001085      0.008052      0.007351      0.007505
   10107    20120403      -0.010839     -0.004445     -0.006565     -0.003989
   10107    20120404      -0.022855     -0.011810     -0.011965     -0.010202
   10107    20120405       0.009933     -0.000802     -0.000687     -0.000629
   10107    20120409      -0.013325     -0.011364     -0.011932     -0.011358
   10107    20120410      -0.020257     -0.018009     -0.016253     -0.017081
   10107    20120411      -0.004102      0.008509      0.011544      0.007449
   10107    20120412       0.020761      0.015079      0.013034      0.013779
   10107    20120413      -0.005327     -0.012386     -0.010668     -0.012475
   10107    20120416       0.008601     -0.000585     -0.000035     -0.000504
   10107    20120417       0.011746      0.014948      0.010763      0.015487
   10107    20120418      -0.009542     -0.004028     -0.006151     -0.004055
   10107    20120419      -0.004175     -0.004658     -0.002353     -0.005934
